source_dataset,source_id,lookup_key,food_name_en,food_name_zh,food_name_fr,carbon_factor_kgco2e_per_kg,carbon_unit,source_year,source_name_raw
foodcarbon,20261,carrots_puree,"Carrots, puree",,"Carotte, purée",0.974000,kgCO2e/kg_product,,"Carotte, purée"
foodcarbon,15019,cashew_nut_grilled_salted,"Cashew nut, grilled, salted",,"Noix de cajou, grillée, salée",3.560000,kgCO2e/kg_product,,"Noix de cajou, grillée, salée"
food-product,cassava_2010,cassava,Cassava,,,1.320000,kgCO2e/kg_product,2010,Cassava
foodcarbon,54034,cassava_or_manioc_roots_cooked,"Cassava or manioc, roots, cooked",,"Manioc, racine cuite",0.942000,kgCO2e/kg_product,,"Manioc, racine cuite"
foodcarbon,54031,cassava_or_manioc_roots_raw,"Cassava or manioc, roots, raw",,"Manioc, racine crue",0.589000,kgCO2e/kg_product,,"Manioc, racine crue"
foodcarbon,25101,cauliflower_au_gratin_oven_grilled,Cauliflower au gratin (oven grilled),,Gratin de chou-fleur,1.910000,kgCO2e/kg_product,,Gratin de chou-fleur
foodcarbon,20017,cauliflower_cooked,"Cauliflower, cooked",,"Chou-fleur, cuit",1.430000,kgCO2e/kg_product,,"Chou-fleur, cuit"
foodcarbon,20122,cauliflower_frozen_cooked,"Cauliflower, frozen, cooked",,"Chou-fleur, surgelé, cuit",1.140000,kgCO2e/kg_product,,"Chou-fleur, surgelé, cuit"
foodcarbon,20082,cauliflower_frozen_raw,"Cauliflower, frozen, raw",,"Chou-fleur, surgelé, cru",0.850000,kgCO2e/kg_product,,"Chou-fleur, surgelé, cru"
foodcarbon,20016,cauliflower_raw,"Cauliflower, raw",,"Chou-fleur, cru",0.721000,kgCO2e/kg_product,,"Chou-fleur, cru"
foodcarbon,12523,causses_blue_cheese_from_cow_s_milk,"Causses blue cheese, from cow's milk",,Fromage bleu des Causses,5.950000,kgCO2e/kg_product,,Fromage bleu des Causses
foodcarbon,11088,cayenne_pepper,Cayenne pepper,,Poivre de Cayenne ou piment de Cayenne,9.400000,kgCO2e/kg_product,,Poivre de Cayenne ou piment de Cayenne
foodcarbon,20025,celeriac_cooked,"Celeriac, cooked",,"Céleri-rave, cuit",1.340000,kgCO2e/kg_product,,"Céleri-rave, cuit"
foodcarbon,25600,celeriac_in_remoulade_sauce_prepacked,"Celeriac in remoulade sauce, prepacked",,"Céleri rémoulade, préemballé",1.180000,kgCO2e/kg_product,,"Céleri rémoulade, préemballé"
foodcarbon,20278,celeriac_puree,"Celeriac, puree",,"Céleri-rave, purée",0.964000,kgCO2e/kg_product,,"Céleri-rave, purée"
foodcarbon,20055,celeriac_raw,"Celeriac, raw",,"Céleri-rave, cru",0.494000,kgCO2e/kg_product,,"Céleri-rave, cru"
foodcarbon,11044,celery_salt,Celery salt,,Sel au céleri,0.632000,kgCO2e/kg_product,,Sel au céleri
foodcarbon,20078,celery_stalk_canned_drained,"Celery stalk, canned, drained",,"Céleri branche, appertisé, égoutté",1.620000,kgCO2e/kg_product,,"Céleri branche, appertisé, égoutté"
foodcarbon,20024,celery_stalk_cooked,"Celery stalk, cooked",,"Céleri branche, cuit",1.470000,kgCO2e/kg_product,,"Céleri branche, cuit"
foodcarbon,20023,celery_stalk_raw,"Celery stalk, raw",,"Céleri branche, cru",0.715000,kgCO2e/kg_product,,"Céleri branche, cru"
foodcarbon,31113,cereal_bar_w_fruit,Cereal bar w fruit,,Barre céréalière aux fruits,3.260000,kgCO2e/kg_product,,Barre céréalière aux fruits
foodcarbon,31114,cereal_bar_with_almonds_or_hazelnuts,Cereal bar with almonds or hazelnuts,,Barre céréalière aux amandes ou noisettes,3.850000,kgCO2e/kg_product,,Barre céréalière aux amandes ou noisettes
foodcarbon,31102,cereal_bar_with_chocolate_fortified_with_vitamins_and_minerals,"Cereal bar with chocolate, fortified with vitamins and minerals",,"Barre céréalière ""équilibre"" chocolatée, enrichie en vitamines et minéraux",6.890000,kgCO2e/kg_product,,"Barre céréalière ""équilibre"" chocolatée, enrichie en vitamines et minéraux"
foodcarbon,31101,cereal_bar_with_fruit_fortified_with_vitamins_and_minerals,"Cereal bar with fruit, fortified with vitamins and minerals",,"Barre céréalière ""équilibre"" aux fruits, enrichie en vitamines et minéraux",3.260000,kgCO2e/kg_product,,"Barre céréalière ""équilibre"" aux fruits, enrichie en vitamines et minéraux"
foodcarbon,25233_1,cereal_patty_with_cheese_without_soybean,Cereal patty with cheese (without soybean),,"Galette de céréales au fromage (sans soja), préemballé",2.100000,kgCO2e/kg_product,,"Galette de céréales au fromage (sans soja), préemballé"
foodcarbon,25234,cereal_patty_with_vegetables_without_soybean,Cereal patty with vegetables (without soybean),,"Galette de céréales aux légumes (sans soja), préemballé",1.610000,kgCO2e/kg_product,,"Galette de céréales aux légumes (sans soja), préemballé"
foodcarbon,25233_2,cereal_patty_without_soybean,Cereal patty (without soybean),,"Galette de céréales aux légumes (sans soja), préemballé",2.070000,kgCO2e/kg_product,,"Galette de céréales aux légumes (sans soja), préemballé"
foodcarbon,12830,chabichou_cheese_from_goat_s_milk,"Chabichou cheese, from goat's milk",,Chabichou (fromage de chèvre),7.680000,kgCO2e/kg_product,,Chabichou (fromage de chèvre)
foodcarbon,5207,champagne,Champagne,,Champagne,2.230000,kgCO2e/kg_product,,Champagne
foodcarbon,1019,champagne_kir_cocktail_of_champagne_with_red_fruit_liqueur,Champagne kir (Cocktail of champagne with red fruit liqueur),,Kir royal (au champagne),1.560000,kgCO2e/kg_product,,Kir royal (au champagne)
foodcarbon,12028,chaource_cheese_from_cow_s_milk,"Chaource cheese, from cow's milk",,Chaource,4.950000,kgCO2e/kg_product,,Chaource
foodcarbon,12726,cheddar_cheese_from_cow_s_milk,"Cheddar cheese, from cow's milk",,Cheddar,6.650000,kgCO2e/kg_product,,Cheddar
food-product,cheese_2010,cheese,Cheese,,,23.880000,kgCO2e/kg_product,2010,Cheese
foodcarbon,25546,cheese_and_ham_breaded,"Cheese and ham, breaded",,Fromage pané au jambon,6.030000,kgCO2e/kg_product,,Fromage pané au jambon
foodcarbon,12812,cheese_buche_from_goat_s_milk,"Cheese, buche, from goat's milk",,Fromage de chèvre bûche,5.910000,kgCO2e/kg_product,,Fromage de chèvre bûche
foodcarbon,12813,cheese_buche_from_goat_s_milk_light,"Cheese, buche, from goat's milk, light",,"Fromage de chèvre bûche, allégé en matière grasse",6.460000,kgCO2e/kg_product,,"Fromage de chèvre bûche, allégé en matière grasse"
foodcarbon,12815,cheese_dry_from_goat_s_milk,"Cheese, dry, from goat's milk",,Fromage de chèvre sec,6.480000,kgCO2e/kg_product,,Fromage de chèvre sec
foodcarbon,12803,cheese_from_goat_s_milk,"Cheese, from goat's milk",,"Fromage de chèvre lactique affiné (type bûchette, crottin, Sainte-Maure)",6.970000,kgCO2e/kg_product,,"Fromage de chèvre lactique affiné (type bûchette, crottin, Sainte-Maure)"
foodcarbon,12805,cheese_from_goat_s_milk_fresh,"Cheese, from goat's milk, fresh",,"Fromage de chèvre frais, au lait pasteurisé ou cru (type crottin frais ou bûchette fraîche)",6.540000,kgCO2e/kg_product,,"Fromage de chèvre frais, au lait pasteurisé ou cru (type crottin frais ou bûchette fraîche)"
foodcarbon,12800,cheese_from_goat_s_milk_fresh_from_pasteurised_milk,"Cheese, from goat's milk, fresh, from pasteurised milk",,"Fromage de chèvre frais, au lait pasteurisé (type bûchette fraîche)",7.010000,kgCO2e/kg_product,,"Fromage de chèvre frais, au lait pasteurisé (type bûchette fraîche)"
foodcarbon,12804,cheese_from_goat_s_milk_fresh_from_raw_milk,"Cheese, from goat's milk, fresh, from raw milk",,"Fromage de chèvre frais, au lait cru (type palet ou crottin frais)",5.910000,kgCO2e/kg_product,,"Fromage de chèvre frais, au lait cru (type palet ou crottin frais)"
foodcarbon,12802,cheese_from_goat_s_milk_from_pasteurised_milk,"Cheese, from goat's milk, from pasteurised milk",,"Fromage de chèvre lactique affiné, au lait pasteurisé (type bûchette ou crottin)",6.970000,kgCO2e/kg_product,,"Fromage de chèvre lactique affiné, au lait pasteurisé (type bûchette ou crottin)"
foodcarbon,12801,cheese_from_goat_s_milk_from_raw_milk,"Cheese, from goat's milk, from raw milk",,"Fromage de chèvre lactique affiné, au lait cru (type Crottin de Chavignol, Picodon, Rocamadour, Sainte-Maure de Touraine)",7.210000,kgCO2e/kg_product,,"Fromage de chèvre lactique affiné, au lait cru (type Crottin de Chavignol, Picodon, Rocamadour, Sainte-Maure de Touraine)"
foodcarbon,25401,cheese_in_puff_pastry,Cheese in puff pastry,,Feuilleté ou Friand au fromage,4.380000,kgCO2e/kg_product,,Feuilleté ou Friand au fromage
foodcarbon,11189,cheese_sauce_for_risotto_or_pasta_prepacked,"Cheese sauce for risotto or pasta, prepacked",,"Sauce au fromage pour risotto ou pâtes, préemballée",4.170000,kgCO2e/kg_product,,"Sauce au fromage pour risotto ou pâtes, préemballée"
foodcarbon,12810,cheese_semi_dry_from_goat_s_milk,"Cheese, semi-dry, from goat's milk",,Fromage de chèvre demi-sec,6.790000,kgCO2e/kg_product,,Fromage de chèvre demi-sec
foodcarbon,25020,cheese_souffle,Cheese soufflé,,Soufflé au fromage,3.530000,kgCO2e/kg_product,,Soufflé au fromage
foodcarbon,25444,cheese_tart,Cheese tart,,Tarte au fromage,3.520000,kgCO2e/kg_product,,Tarte au fromage
foodcarbon,25415_1,cheeseburger_double_from_fast_foods_restaurant,"Cheeseburger, double, from fast foods restaurant",,"Double cheeseburger, provenant de fast food",14.100000,kgCO2e/kg_product,,"Double cheeseburger, provenant de fast food"
foodcarbon,25414,cheeseburger_from_fast_foods_restaurant,"Cheeseburger, from fast foods restaurant",,"Cheeseburger, provenant de fast food",18.800000,kgCO2e/kg_product,,"Cheeseburger, provenant de fast food"
foodcarbon,19689,cheesecake_refrigerated,"Cheesecake, refrigerated",,"Cheesecake ou Gâteau au fromage frais, rayon frais",3.200000,kgCO2e/kg_product,,"Cheesecake ou Gâteau au fromage frais, rayon frais"
foodcarbon,13008,cherry_pitted_raw,"Cherry, pitted, raw",,"Cerise, dénoyautée, crue",1.740000,kgCO2e/kg_product,,"Cerise, dénoyautée, crue"
foodcarbon,11002,chervil_fresh,"Chervil, fresh",,"Cerfeuil, frais",0.879000,kgCO2e/kg_product,,"Cerfeuil, frais"
foodcarbon,15020,chestnut_boiled_cooked_in_water,"Chestnut, boiled/cooked in water",,"Châtaigne, bouillie/cuite à l'eau",2.280000,kgCO2e/kg_product,,"Châtaigne, bouillie/cuite à l'eau"
foodcarbon,15039,chestnut_canned,"Chestnut, canned",,"Châtaigne ou Marron, appertisé",1.940000,kgCO2e/kg_product,,"Châtaigne ou Marron, appertisé"
foodcarbon,15013,chestnut_cream,Chestnut cream,,Crème de marrons,2.220000,kgCO2e/kg_product,,Crème de marrons
foodcarbon,15016,chestnut_cream_vanilla_flavoured_canned,"Chestnut cream, vanilla flavoured, canned",,"Crème de marrons vanillée, appertisée",2.010000,kgCO2e/kg_product,,"Crème de marrons vanillée, appertisée"
foodcarbon,9570,chestnut_flour,Chestnut flour,,Farine de châtaigne,2.390000,kgCO2e/kg_product,,Farine de châtaigne
foodcarbon,15021,chestnut_grilled,"Chestnut, grilled",,"Châtaigne, grillée",1.900000,kgCO2e/kg_product,,"Châtaigne, grillée"
foodcarbon,19852,chestnut_mousse_refrigerated,"Chestnut mousse, refrigerated",,"Mousse à la crème de marrons, rayon frais",2.360000,kgCO2e/kg_product,,"Mousse à la crème de marrons, rayon frais"
foodcarbon,15024,chestnut_raw,"Chestnut, raw",,"Châtaigne, crue",1.940000,kgCO2e/kg_product,,"Châtaigne, crue"
foodcarbon,12846,chevrot_cheese_from_goat_s_milk,"Chevrot cheese, from goat's milk",,Chevrot (fromage de chèvre),7.050000,kgCO2e/kg_product,,Chevrot (fromage de chèvre)
foodcarbon,20532,chick_pea_canned_drained,"Chick pea, canned, drained",,"Pois chiche, appertisé, égoutté",2.200000,kgCO2e/kg_product,,"Pois chiche, appertisé, égoutté"
foodcarbon,20507,chick_pea_cooked,"Chick pea, cooked",,"Pois chiche, cuit",0.603000,kgCO2e/kg_product,,"Pois chiche, cuit"
foodcarbon,20516,chick_pea_dried,"Chick pea, dried",,"Pois chiche, sec",0.899000,kgCO2e/kg_product,,"Pois chiche, sec"
foodcarbon,9580,chick_pea_flour,Chick pea flour,,Farine de pois chiche,0.974000,kgCO2e/kg_product,,Farine de pois chiche
foodcarbon,25190,chicken_basque_style,"Chicken, Basque style",,Poulet basquaise,4.480000,kgCO2e/kg_product,,Poulet basquaise
foodcarbon,36029,chicken_breast_meat_and_skin_raw,"Chicken, breast, meat and skin, raw",,"Poulet, poitrine, viande et peau, cru",5.580000,kgCO2e/kg_product,,"Poulet, poitrine, viande et peau, cru"
foodcarbon,36032,chicken_breast_meat_and_skin_roasted_baked,"Chicken, breast, meat and skin, roasted/baked",,"Poulet, poitrine, viande et peau, rôti/cuit au four",7.480000,kgCO2e/kg_product,,"Poulet, poitrine, viande et peau, rôti/cuit au four"
foodcarbon,36018,chicken_breast_without_skin_cooked,"Chicken, breast, without skin, cooked",,"Poulet, filet, sans peau, cuit",7.480000,kgCO2e/kg_product,,"Poulet, filet, sans peau, cuit"
foodcarbon,36017,chicken_breast_without_skin_raw,"Chicken, breast, without skin, raw",,"Poulet, filet, sans peau, cru",5.580000,kgCO2e/kg_product,,"Poulet, filet, sans peau, cru"
foodcarbon,25502,chicken_burger_fast_foods_restaurant,"Chicken burger , fast foods restaurant",,Burger au poulet,4.360000,kgCO2e/kg_product,,Burger au poulet
foodcarbon,28963,chicken_cooked_ham_in_slices,"Chicken cooked ham, in slices",,Jambon de poulet ou Blanc de poulet en tranche,5.900000,kgCO2e/kg_product,,Jambon de poulet ou Blanc de poulet en tranche
foodcarbon,36022,chicken_drumstick_raw,"Chicken, drumstick, raw",,"Poulet, pilon, cru",5.780000,kgCO2e/kg_product,,"Poulet, pilon, cru"
foodcarbon,36020,chicken_eviscerated_without_offal_raw,"Chicken, eviscerated without offal, raw",,"Poulet éviscéré sans abats, cru",5.310000,kgCO2e/kg_product,,"Poulet éviscéré sans abats, cru"
foodcarbon,16540,chicken_fat,Chicken fat,,Graisse de poulet,2.330000,kgCO2e/kg_product,,Graisse de poulet
foodcarbon,36008,chicken_free_range_meat_and_skin_raw,"Chicken, free-range, meat and skin, raw",,"Poulet fermier, viande et peau, cru",5.780000,kgCO2e/kg_product,,"Poulet fermier, viande et peau, cru"
foodcarbon,36019,chicken_high_leg_meat_raw,"Chicken high leg, meat, raw",,"Poulet, haut de cuisse, viande, cru",5.780000,kgCO2e/kg_product,,"Poulet, haut de cuisse, viande, cru"
foodcarbon,36031,chicken_leg_meat_and_skin_boiled_cooked_in_water,"Chicken, leg, meat and skin, boiled/cooked in water",,"Poulet, cuisse, viande et peau, bouilli/cuit à l'eau",7.750000,kgCO2e/kg_product,,"Poulet, cuisse, viande et peau, bouilli/cuit à l'eau"
foodcarbon,36002,chicken_leg_meat_and_skin_raw,"Chicken, leg, meat and skin, raw",,"Poulet, cuisse, viande et peau, cru",5.780000,kgCO2e/kg_product,,"Poulet, cuisse, viande et peau, cru"
foodcarbon,36004,chicken_leg_meat_and_skin_roasted_baked,"Chicken, leg, meat and skin, roasted/baked",,"Poulet, cuisse, viande et peau, rôtie/cuite au four",7.750000,kgCO2e/kg_product,,"Poulet, cuisse, viande et peau, rôtie/cuite au four"
foodcarbon,36030,chicken_leg_meat_boiled_cooked_in_water,"Chicken leg, meat, boiled/cooked in water",,"Poulet, cuisse, viande, bouilli/cuit à l'eau",7.750000,kgCO2e/kg_product,,"Poulet, cuisse, viande, bouilli/cuit à l'eau"
foodcarbon,36024,chicken_leg_meat_raw,"Chicken, leg, meat, raw",,"Poulet, cuisse, viande, cru",5.780000,kgCO2e/kg_product,,"Poulet, cuisse, viande, cru"
foodcarbon,36006,chicken_leg_meat_roasted_baked,"Chicken leg, meat, roasted/baked",,"Poulet, cuisse, viande, rôti/cuit au four",7.750000,kgCO2e/kg_product,,"Poulet, cuisse, viande, rôti/cuit au four"
foodcarbon,36035,chicken_marinated_wing_roasted_baked,"Chicken, marinated wing, roasted/baked",,"Poulet, manchons marinés, rôtis/cuits au four",7.800000,kgCO2e/kg_product,,"Poulet, manchons marinés, rôtis/cuits au four"
foodcarbon,36016,chicken_meat_and_skin_raw,"Chicken, meat and skin, raw",,"Poulet, viande et peau, cru",4.180000,kgCO2e/kg_product,,"Poulet, viande et peau, cru"
foodcarbon,36005,chicken_meat_and_skin_roasted_baked,"Chicken, meat and skin, roasted/baked",,"Poulet, viande et peau, rôti/cuit au four",6.130000,kgCO2e/kg_product,,"Poulet, viande et peau, rôti/cuit au four"
foodcarbon,36003,chicken_meat_raw,"Chicken, meat, raw",,"Poulet, viande, crue",4.560000,kgCO2e/kg_product,,"Poulet, viande, crue"
foodcarbon,36027,chicken_nugget_breaded_croquette,"Chicken, nugget, breaded croquette",,"Poulet, croquette panée ou nuggets",3.870000,kgCO2e/kg_product,,"Poulet, croquette panée ou nuggets"
foodcarbon,36014,chicken_stewing_leg_raw,"Chicken, stewing, leg, raw",,"Poule, cuisse, crue",5.780000,kgCO2e/kg_product,,"Poule, cuisse, crue"
foodcarbon,25204,chicken_tagine,Chicken tagine,,Tajine de poulet,4.740000,kgCO2e/kg_product,,Tajine de poulet
foodcarbon,36007,chicken_white_race_meat_and_skin_raw,"Chicken, white race, meat and skin, raw",,"Poulet (var. blanc), viande et peau, cru",5.780000,kgCO2e/kg_product,,"Poulet (var. blanc), viande et peau, cru"
foodcarbon,36023,chicken_wing_meat_and_skin_raw,"Chicken, wing, meat and skin, raw",,"Poulet, aile, viande et peau, cru",5.780000,kgCO2e/kg_product,,"Poulet, aile, viande et peau, cru"
foodcarbon,36033,chicken_wing_meat_and_skin_roasted_baked,"Chicken, wing, meat and skin, roasted/baked",,"Poulet, aile, viande et peau, rôti/cuit au four",7.750000,kgCO2e/kg_product,,"Poulet, aile, viande et peau, rôti/cuit au four"
foodcarbon,25174,chicken_with_curry_and_coconut_milk_sauce,Chicken with curry and coconut milk sauce,,Poulet au curry et au lait de coco,5.680000,kgCO2e/kg_product,,Poulet au curry et au lait de coco
foodcarbon,18152_1,chicory_powder_instant_non_rehydrated,"Chicory, powder, instant, non rehydrated",,"Chicorée, poudre soluble, non réhydratée",7.870000,kgCO2e/kg_product,,"Chicorée, poudre soluble, non réhydratée"
foodcarbon,18152_2,chicory_powder_instant_ready_to_drink,"Chicory, powder, instant, ready-to-drink",,"Chicorée, poudre soluble, réhydratée",0.166000,kgCO2e/kg_product,,"Chicorée, poudre soluble, réhydratée"
foodcarbon,20026,chicory_raw,"Chicory, raw",,"Endive, crue",0.861000,kgCO2e/kg_product,,"Endive, crue"
foodcarbon,25073,chicory_w_ham,Chicory w ham,,Endive au jambon,3.890000,kgCO2e/kg_product,,Endive au jambon
